Entity,Code,Date,Daily confirmed cases (cases)
Mauritania,MRT,"Mar 17, 2020",0
Mauritania,MRT,"Mar 18, 2020",0
Mauritania,MRT,"Mar 19, 2020",0
Mauritania,MRT,"Mar 20, 2020",1
Mauritania,MRT,"Mar 21, 2020",0
Mauritania,MRT,"Mar 22, 2020",0
Mauritania,MRT,"Mar 23, 2020",0
Mauritania,MRT,"Mar 24, 2020",0
Mauritania,MRT,"Mar 25, 2020",0
Mauritania,MRT,"Mar 26, 2020",0
Mauritania,MRT,"Mar 27, 2020",1
Mauritania,MRT,"Mar 28, 2020",0
Mauritania,MRT,"Mar 29, 2020",2
Mauritania,MRT,"Mar 30, 2020",0
Mauritius,MUS,"Mar 20, 2020",3
Mauritius,MUS,"Mar 21, 2020",9
Mauritius,MUS,"Mar 22, 2020",2
Mauritius,MUS,"Mar 23, 2020",14
Mauritius,MUS,"Mar 24, 2020",8
Mauritius,MUS,"Mar 25, 2020",6
Mauritius,MUS,"Mar 26, 2020",6
Mauritius,MUS,"Mar 27, 2020",33
Mauritius,MUS,"Mar 28, 2020",13
Mauritius,MUS,"Mar 29, 2020",8
Mauritius,MUS,"Mar 30, 2020",8
Mexico,MEX,"Dec 31, 2019",0
Mexico,MEX,"Jan 1, 2020",0
Mexico,MEX,"Jan 2, 2020",0
Mexico,MEX,"Jan 3, 2020",0
Mexico,MEX,"Jan 4, 2020",0
Mexico,MEX,"Jan 5, 2020",0
Mexico,MEX,"Jan 6, 2020",0
Mexico,MEX,"Jan 7, 2020",0
Mexico,MEX,"Jan 8, 2020",0
Mexico,MEX,"Jan 9, 2020",0
Mexico,MEX,"Jan 10, 2020",0
Mexico,MEX,"Jan 11, 2020",0
Mexico,MEX,"Jan 12, 2020",0
Mexico,MEX,"Jan 13, 2020",0
Mexico,MEX,"Jan 14, 2020",0
Mexico,MEX,"Jan 15, 2020",0
Mexico,MEX,"Jan 16, 2020",0
Mexico,MEX,"Jan 17, 2020",0
Mexico,MEX,"Jan 18, 2020",0
Mexico,MEX,"Jan 19, 2020",0
Mexico,MEX,"Jan 20, 2020",0
Mexico,MEX,"Jan 21, 2020",0
Mexico,MEX,"Jan 22, 2020",0
Mexico,MEX,"Jan 23, 2020",0
Mexico,MEX,"Jan 24, 2020",0
Mexico,MEX,"Jan 25, 2020",0
Mexico,MEX,"Jan 26, 2020",0
Mexico,MEX,"Jan 27, 2020",0
Mexico,MEX,"Jan 28, 2020",0
Mexico,MEX,"Jan 29, 2020",0
Mexico,MEX,"Jan 30, 2020",0
Mexico,MEX,"Jan 31, 2020",0
Mexico,MEX,"Feb 1, 2020",0
Mexico,MEX,"Feb 2, 2020",0
Mexico,MEX,"Feb 3, 2020",0
Mexico,MEX,"Feb 4, 2020",0
Mexico,MEX,"Feb 5, 2020",0
Mexico,MEX,"Feb 6, 2020",0
Mexico,MEX,"Feb 7, 2020",0
Mexico,MEX,"Feb 8, 2020",0
Mexico,MEX,"Feb 9, 2020",0
Mexico,MEX,"Feb 10, 2020",0
Mexico,MEX,"Feb 11, 2020",0
Mexico,MEX,"Feb 12, 2020",0
Mexico,MEX,"Feb 13, 2020",0
Mexico,MEX,"Feb 14, 2020",0
Mexico,MEX,"Feb 15, 2020",0
Mexico,MEX,"Feb 16, 2020",0
Mexico,MEX,"Feb 17, 2020",0
Mexico,MEX,"Feb 18, 2020",0
Mexico,MEX,"Feb 19, 2020",0
Mexico,MEX,"Feb 20, 2020",0
Mexico,MEX,"Feb 21, 2020",0
Mexico,MEX,"Feb 22, 2020",0
Mexico,MEX,"Feb 23, 2020",0
Mexico,MEX,"Feb 24, 2020",0
Mexico,MEX,"Feb 25, 2020",0
Mexico,MEX,"Feb 26, 2020",0
Mexico,MEX,"Feb 27, 2020",0
Mexico,MEX,"Feb 28, 2020",0
Mexico,MEX,"Feb 29, 2020",2
Mexico,MEX,"Mar 1, 2020",2
Mexico,MEX,"Mar 2, 2020",1
Mexico,MEX,"Mar 9, 2020",2
Mexico,MEX,"Mar 12, 2020",4
Mexico,MEX,"Mar 13, 2020",5
Mexico,MEX,"Mar 14, 2020",10
Mexico,MEX,"Mar 15, 2020",15
Mexico,MEX,"Mar 16, 2020",12
Mexico,MEX,"Mar 17, 2020",29
Mexico,MEX,"Mar 18, 2020",11
Mexico,MEX,"Mar 19, 2020",25
Mexico,MEX,"Mar 20, 2020",46
Mexico,MEX,"Mar 21, 2020",39
Mexico,MEX,"Mar 22, 2020",48
Mexico,MEX,"Mar 23, 2020",65
Mexico,MEX,"Mar 24, 2020",51
Mexico,MEX,"Mar 25, 2020",38
Mexico,MEX,"Mar 26, 2020",70
Mexico,MEX,"Mar 27, 2020",110
Mexico,MEX,"Mar 28, 2020",132
Mexico,MEX,"Mar 29, 2020",131
Mexico,MEX,"Mar 30, 2020",145
Moldova,MDA,"Mar 8, 2020",1
Moldova,MDA,"Mar 11, 2020",2
Moldova,MDA,"Mar 12, 2020",1
Moldova,MDA,"Mar 13, 2020",2
Moldova,MDA,"Mar 14, 2020",2
Moldova,MDA,"Mar 15, 2020",12
Moldova,MDA,"Mar 16, 2020",3
Moldova,MDA,"Mar 17, 2020",6
Moldova,MDA,"Mar 18, 2020",1
Moldova,MDA,"Mar 19, 2020",6
Moldova,MDA,"Mar 20, 2020",13
Moldova,MDA,"Mar 21, 2020",17
Moldova,MDA,"Mar 22, 2020",14
Moldova,MDA,"Mar 23, 2020",14
Moldova,MDA,"Mar 24, 2020",15
Moldova,MDA,"Mar 25, 2020",16
Moldova,MDA,"Mar 26, 2020",24
Moldova,MDA,"Mar 27, 2020",28
Moldova,MDA,"Mar 28, 2020",22
Moldova,MDA,"Mar 29, 2020",32
Moldova,MDA,"Mar 30, 2020",32
Monaco,MCO,"Dec 31, 2019",0
Monaco,MCO,"Jan 1, 2020",0
Monaco,MCO,"Jan 2, 2020",0
Monaco,MCO,"Jan 3, 2020",0
Monaco,MCO,"Jan 4, 2020",0
Monaco,MCO,"Jan 5, 2020",0
Monaco,MCO,"Jan 6, 2020",0
Monaco,MCO,"Jan 7, 2020",0
Monaco,MCO,"Jan 8, 2020",0
Monaco,MCO,"Jan 9, 2020",0
Monaco,MCO,"Jan 10, 2020",0
Monaco,MCO,"Jan 11, 2020",0
Monaco,MCO,"Jan 12, 2020",0
Monaco,MCO,"Jan 13, 2020",0
Monaco,MCO,"Jan 14, 2020",0
Monaco,MCO,"Jan 15, 2020",0
Monaco,MCO,"Jan 16, 2020",0
Monaco,MCO,"Jan 17, 2020",0
Monaco,MCO,"Jan 18, 2020",0
Monaco,MCO,"Jan 19, 2020",0
Monaco,MCO,"Jan 20, 2020",0
Monaco,MCO,"Jan 21, 2020",0
Monaco,MCO,"Jan 22, 2020",0
Monaco,MCO,"Jan 23, 2020",0
Monaco,MCO,"Jan 24, 2020",0
Monaco,MCO,"Jan 25, 2020",0
Monaco,MCO,"Jan 26, 2020",0
Monaco,MCO,"Jan 27, 2020",0
Monaco,MCO,"Jan 28, 2020",0
Monaco,MCO,"Jan 29, 2020",0
Monaco,MCO,"Jan 30, 2020",0
Monaco,MCO,"Jan 31, 2020",0
Monaco,MCO,"Feb 1, 2020",0
Monaco,MCO,"Feb 2, 2020",0
Monaco,MCO,"Feb 3, 2020",0
Monaco,MCO,"Feb 4, 2020",0
Monaco,MCO,"Feb 5, 2020",0
Monaco,MCO,"Feb 6, 2020",0
Monaco,MCO,"Feb 7, 2020",0
Monaco,MCO,"Feb 8, 2020",0
Monaco,MCO,"Feb 9, 2020",0
Monaco,MCO,"Feb 10, 2020",0
Monaco,MCO,"Feb 11, 2020",0
Monaco,MCO,"Feb 12, 2020",0
Monaco,MCO,"Feb 13, 2020",0
Monaco,MCO,"Feb 14, 2020",0
Monaco,MCO,"Feb 15, 2020",0
Monaco,MCO,"Feb 16, 2020",0
Monaco,MCO,"Feb 17, 2020",0
Monaco,MCO,"Feb 18, 2020",0
Monaco,MCO,"Feb 19, 2020",0
Monaco,MCO,"Feb 20, 2020",0
Monaco,MCO,"Feb 21, 2020",0
Monaco,MCO,"Feb 22, 2020",0
Monaco,MCO,"Feb 23, 2020",0
Monaco,MCO,"Feb 24, 2020",0
Monaco,MCO,"Feb 25, 2020",0
Monaco,MCO,"Feb 26, 2020",0
Monaco,MCO,"Feb 27, 2020",0
Monaco,MCO,"Feb 28, 2020",0
Monaco,MCO,"Feb 29, 2020",1
Monaco,MCO,"Mar 1, 2020",0
Monaco,MCO,"Mar 2, 2020",0
Monaco,MCO,"Mar 15, 2020",2
Monaco,MCO,"Mar 16, 2020",4
Monaco,MCO,"Mar 17, 2020",2
Monaco,MCO,"Mar 18, 2020",0
Monaco,MCO,"Mar 19, 2020",0
Monaco,MCO,"Mar 20, 2020",2
Monaco,MCO,"Mar 21, 2020",1
Monaco,MCO,"Mar 22, 2020",6
Monaco,MCO,"Mar 23, 2020",5
Monaco,MCO,"Mar 24, 2020",0
Monaco,MCO,"Mar 25, 2020",4
Monaco,MCO,"Mar 26, 2020",4
Monaco,MCO,"Mar 27, 2020",2
Monaco,MCO,"Mar 28, 2020",9
Monaco,MCO,"Mar 29, 2020",1
Monaco,MCO,"Mar 30, 2020",3
Mongolia,MNG,"Mar 10, 2020",1
Mongolia,MNG,"Mar 15, 2020",0
Mongolia,MNG,"Mar 18, 2020",3
Mongolia,MNG,"Mar 19, 2020",1
Mongolia,MNG,"Mar 20, 2020",0
Mongolia,MNG,"Mar 21, 2020",1
Mongolia,MNG,"Mar 22, 2020",4
Mongolia,MNG,"Mar 23, 2020",0
Mongolia,MNG,"Mar 24, 2020",0
Mongolia,MNG,"Mar 25, 2020",0
Mongolia,MNG,"Mar 26, 2020",0
Mongolia,MNG,"Mar 27, 2020",1
Mongolia,MNG,"Mar 28, 2020",0
Mongolia,MNG,"Mar 29, 2020",1
Mongolia,MNG,"Mar 30, 2020",0
Montenegro,MNE,"Mar 18, 2020",2
Montenegro,MNE,"Mar 19, 2020",6
Montenegro,MNE,"Mar 20, 2020",5
Montenegro,MNE,"Mar 21, 2020",1
Montenegro,MNE,"Mar 22, 2020",0
Montenegro,MNE,"Mar 23, 2020",7
Montenegro,MNE,"Mar 24, 2020",6
Montenegro,MNE,"Mar 25, 2020",20
Montenegro,MNE,"Mar 26, 2020",6
Montenegro,MNE,"Mar 27, 2020",14
Montenegro,MNE,"Mar 28, 2020",8
Montenegro,MNE,"Mar 29, 2020",9
Montenegro,MNE,"Mar 30, 2020",1
Montserrat,MSR,"Mar 21, 2020",1
Montserrat,MSR,"Mar 22, 2020",0
Montserrat,MSR,"Mar 23, 2020",0
Montserrat,MSR,"Mar 24, 2020",0
Montserrat,MSR,"Mar 25, 2020",0
Montserrat,MSR,"Mar 26, 2020",0
Montserrat,MSR,"Mar 27, 2020",4
Montserrat,MSR,"Mar 28, 2020",0
Montserrat,MSR,"Mar 29, 2020",0
Montserrat,MSR,"Mar 30, 2020",0
Morocco,MAR,"Mar 3, 2020",1
Morocco,MAR,"Mar 6, 2020",1
Morocco,MAR,"Mar 12, 2020",3
Morocco,MAR,"Mar 13, 2020",1
Morocco,MAR,"Mar 14, 2020",1
Morocco,MAR,"Mar 15, 2020",11
Morocco,MAR,"Mar 16, 2020",10
Morocco,MAR,"Mar 17, 2020",9
Morocco,MAR,"Mar 18, 2020",7
Morocco,MAR,"Mar 19, 2020",10
Morocco,MAR,"Mar 20, 2020",9
Morocco,MAR,"Mar 21, 2020",23
Morocco,MAR,"Mar 22, 2020",10
Morocco,MAR,"Mar 23, 2020",19
Morocco,MAR,"Mar 24, 2020",19
Morocco,MAR,"Mar 25, 2020",36
Morocco,MAR,"Mar 26, 2020",55
Morocco,MAR,"Mar 27, 2020",50
Morocco,MAR,"Mar 28, 2020",70
Morocco,MAR,"Mar 29, 2020",13
Morocco,MAR,"Mar 30, 2020",121
Mozambique,MOZ,"Mar 23, 2020",1
Mozambique,MOZ,"Mar 24, 2020",0
Mozambique,MOZ,"Mar 25, 2020",0
Mozambique,MOZ,"Mar 26, 2020",4
Mozambique,MOZ,"Mar 27, 2020",2
Mozambique,MOZ,"Mar 28, 2020",0
Mozambique,MOZ,"Mar 29, 2020",1
Mozambique,MOZ,"Mar 30, 2020",0
Myanmar,MMR,"Mar 17, 2020",0
Myanmar,MMR,"Mar 24, 2020",2
Myanmar,MMR,"Mar 25, 2020",1
Myanmar,MMR,"Mar 26, 2020",0
Myanmar,MMR,"Mar 27, 2020",2
Myanmar,MMR,"Mar 28, 2020",0
Myanmar,MMR,"Mar 29, 2020",3
Myanmar,MMR,"Mar 30, 2020",0
Namibia,NAM,"Mar 15, 2020",2
Namibia,NAM,"Mar 16, 2020",0
Namibia,NAM,"Mar 17, 2020",0
Namibia,NAM,"Mar 18, 2020",0
Namibia,NAM,"Mar 19, 2020",0
Namibia,NAM,"Mar 20, 2020",0
Namibia,NAM,"Mar 21, 2020",1
Namibia,NAM,"Mar 22, 2020",0
Namibia,NAM,"Mar 23, 2020",0
Namibia,NAM,"Mar 24, 2020",0
Namibia,NAM,"Mar 25, 2020",0
Namibia,NAM,"Mar 26, 2020",1
Namibia,NAM,"Mar 27, 2020",4
Namibia,NAM,"Mar 28, 2020",0
Namibia,NAM,"Mar 29, 2020",0
Namibia,NAM,"Mar 30, 2020",3
Nepal,NPL,"Dec 31, 2019",0
Nepal,NPL,"Jan 1, 2020",0
Nepal,NPL,"Jan 2, 2020",0
Nepal,NPL,"Jan 3, 2020",0
Nepal,NPL,"Jan 4, 2020",0
Nepal,NPL,"Jan 5, 2020",0
Nepal,NPL,"Jan 6, 2020",0
Nepal,NPL,"Jan 7, 2020",0
Nepal,NPL,"Jan 8, 2020",0
Nepal,NPL,"Jan 9, 2020",0
Nepal,NPL,"Jan 10, 2020",0
Nepal,NPL,"Jan 11, 2020",0
Nepal,NPL,"Jan 12, 2020",0
Nepal,NPL,"Jan 13, 2020",0
Nepal,NPL,"Jan 14, 2020",0
Nepal,NPL,"Jan 15, 2020",0
Nepal,NPL,"Jan 16, 2020",0
Nepal,NPL,"Jan 17, 2020",0
Nepal,NPL,"Jan 18, 2020",0
Nepal,NPL,"Jan 19, 2020",0
Nepal,NPL,"Jan 20, 2020",0
Nepal,NPL,"Jan 21, 2020",0
Nepal,NPL,"Jan 22, 2020",0
Nepal,NPL,"Jan 23, 2020",0
Nepal,NPL,"Jan 24, 2020",0
Nepal,NPL,"Jan 25, 2020",1
Nepal,NPL,"Jan 26, 2020",0
Nepal,NPL,"Jan 27, 2020",0
Nepal,NPL,"Jan 28, 2020",0
Nepal,NPL,"Jan 29, 2020",0
Nepal,NPL,"Jan 30, 2020",0
Nepal,NPL,"Jan 31, 2020",0
Nepal,NPL,"Feb 1, 2020",0
Nepal,NPL,"Feb 2, 2020",0
Nepal,NPL,"Feb 3, 2020",0
Nepal,NPL,"Feb 4, 2020",0
Nepal,NPL,"Feb 5, 2020",0
Nepal,NPL,"Feb 6, 2020",0
Nepal,NPL,"Feb 7, 2020",0
Nepal,NPL,"Feb 8, 2020",0
Nepal,NPL,"Feb 9, 2020",0
Nepal,NPL,"Feb 10, 2020",0
Nepal,NPL,"Feb 11, 2020",0
Nepal,NPL,"Feb 12, 2020",0
Nepal,NPL,"Feb 13, 2020",0
Nepal,NPL,"Feb 14, 2020",0
Nepal,NPL,"Feb 15, 2020",0
Nepal,NPL,"Feb 16, 2020",0
Nepal,NPL,"Feb 17, 2020",0
Nepal,NPL,"Feb 18, 2020",0
Nepal,NPL,"Feb 19, 2020",0
Nepal,NPL,"Feb 20, 2020",0
Nepal,NPL,"Feb 21, 2020",0
Nepal,NPL,"Feb 22, 2020",0
Nepal,NPL,"Feb 23, 2020",0
Nepal,NPL,"Feb 24, 2020",0
Nepal,NPL,"Feb 25, 2020",0
Nepal,NPL,"Feb 26, 2020",0
Nepal,NPL,"Feb 27, 2020",0
Nepal,NPL,"Feb 28, 2020",0
Nepal,NPL,"Feb 29, 2020",0
Nepal,NPL,"Mar 1, 2020",0
Nepal,NPL,"Mar 2, 2020",0
Nepal,NPL,"Mar 15, 2020",0
Nepal,NPL,"Mar 17, 2020",0
Nepal,NPL,"Mar 18, 2020",0
Nepal,NPL,"Mar 19, 2020",0
Nepal,NPL,"Mar 20, 2020",0
Nepal,NPL,"Mar 21, 2020",0
Nepal,NPL,"Mar 22, 2020",0
Nepal,NPL,"Mar 23, 2020",0
Nepal,NPL,"Mar 24, 2020",1
Nepal,NPL,"Mar 25, 2020",1
Nepal,NPL,"Mar 26, 2020",0
Nepal,NPL,"Mar 27, 2020",0
Nepal,NPL,"Mar 28, 2020",0
Nepal,NPL,"Mar 29, 2020",2
Nepal,NPL,"Mar 30, 2020",0
Netherlands,NLD,"Dec 31, 2019",0
Netherlands,NLD,"Jan 1, 2020",0
Netherlands,NLD,"Jan 2, 2020",0
Netherlands,NLD,"Jan 3, 2020",0
Netherlands,NLD,"Jan 4, 2020",0
Netherlands,NLD,"Jan 5, 2020",0
Netherlands,NLD,"Jan 6, 2020",0
Netherlands,NLD,"Jan 7, 2020",0
Netherlands,NLD,"Jan 8, 2020",0
Netherlands,NLD,"Jan 9, 2020",0
Netherlands,NLD,"Jan 10, 2020",0
Netherlands,NLD,"Jan 11, 2020",0
Netherlands,NLD,"Jan 12, 2020",0
Netherlands,NLD,"Jan 13, 2020",0
Netherlands,NLD,"Jan 14, 2020",0
Netherlands,NLD,"Jan 15, 2020",0
Netherlands,NLD,"Jan 16, 2020",0
Netherlands,NLD,"Jan 17, 2020",0
Netherlands,NLD,"Jan 18, 2020",0
Netherlands,NLD,"Jan 19, 2020",0
Netherlands,NLD,"Jan 20, 2020",0
Netherlands,NLD,"Jan 21, 2020",0
Netherlands,NLD,"Jan 22, 2020",0
Netherlands,NLD,"Jan 23, 2020",0
Netherlands,NLD,"Jan 24, 2020",0
Netherlands,NLD,"Jan 25, 2020",0
Netherlands,NLD,"Jan 26, 2020",0
Netherlands,NLD,"Jan 27, 2020",0
Netherlands,NLD,"Jan 28, 2020",0
Netherlands,NLD,"Jan 29, 2020",0
Netherlands,NLD,"Jan 30, 2020",0
Netherlands,NLD,"Jan 31, 2020",0
Netherlands,NLD,"Feb 1, 2020",0
Netherlands,NLD,"Feb 2, 2020",0
Netherlands,NLD,"Feb 3, 2020",0
Netherlands,NLD,"Feb 4, 2020",0
Netherlands,NLD,"Feb 5, 2020",0
Netherlands,NLD,"Feb 6, 2020",0
Netherlands,NLD,"Feb 7, 2020",0
Netherlands,NLD,"Feb 8, 2020",0
Netherlands,NLD,"Feb 9, 2020",0
Netherlands,NLD,"Feb 10, 2020",0
Netherlands,NLD,"Feb 11, 2020",0
Netherlands,NLD,"Feb 12, 2020",0
Netherlands,NLD,"Feb 13, 2020",0
Netherlands,NLD,"Feb 14, 2020",0
Netherlands,NLD,"Feb 15, 2020",0
Netherlands,NLD,"Feb 16, 2020",0
Netherlands,NLD,"Feb 17, 2020",0
Netherlands,NLD,"Feb 18, 2020",0
Netherlands,NLD,"Feb 19, 2020",0
Netherlands,NLD,"Feb 20, 2020",0
Netherlands,NLD,"Feb 21, 2020",0
Netherlands,NLD,"Feb 22, 2020",0
Netherlands,NLD,"Feb 23, 2020",0
Netherlands,NLD,"Feb 24, 2020",0
Netherlands,NLD,"Feb 25, 2020",0
Netherlands,NLD,"Feb 26, 2020",0
Netherlands,NLD,"Feb 27, 2020",0
Netherlands,NLD,"Feb 28, 2020",1
Netherlands,NLD,"Feb 29, 2020",1
Netherlands,NLD,"Mar 1, 2020",5
Netherlands,NLD,"Mar 2, 2020",6
Netherlands,NLD,"Mar 3, 2020",5
Netherlands,NLD,"Mar 4, 2020",10
Netherlands,NLD,"Mar 5, 2020",10
Netherlands,NLD,"Mar 6, 2020",44
Netherlands,NLD,"Mar 7, 2020",46
Netherlands,NLD,"Mar 8, 2020",60
Netherlands,NLD,"Mar 9, 2020",77
Netherlands,NLD,"Mar 10, 2020",56
Netherlands,NLD,"Mar 11, 2020",61
Netherlands,NLD,"Mar 12, 2020",121
Netherlands,NLD,"Mar 13, 2020",111
Netherlands,NLD,"Mar 14, 2020",190
Netherlands,NLD,"Mar 15, 2020",155
Netherlands,NLD,"Mar 16, 2020",176
Netherlands,NLD,"Mar 17, 2020",278
Netherlands,NLD,"Mar 18, 2020",292
Netherlands,NLD,"Mar 19, 2020",346
Netherlands,NLD,"Mar 20, 2020",409
Netherlands,NLD,"Mar 21, 2020",534
Netherlands,NLD,"Mar 22, 2020",637
Netherlands,NLD,"Mar 23, 2020",573
Netherlands,NLD,"Mar 24, 2020",545
Netherlands,NLD,"Mar 25, 2020",811
Netherlands,NLD,"Mar 26, 2020",852
Netherlands,NLD,"Mar 27, 2020",1019
Netherlands,NLD,"Mar 28, 2020",1172
Netherlands,NLD,"Mar 29, 2020",1159
Netherlands,NLD,"Mar 30, 2020",1104
New Caledonia,NCL,"Mar 21, 2020",2
New Caledonia,NCL,"Mar 22, 2020",2
New Caledonia,NCL,"Mar 23, 2020",1
New Caledonia,NCL,"Mar 24, 2020",2
New Caledonia,NCL,"Mar 25, 2020",2
New Caledonia,NCL,"Mar 26, 2020",5
New Caledonia,NCL,"Mar 27, 2020",1
New Caledonia,NCL,"Mar 28, 2020",0
New Caledonia,NCL,"Mar 29, 2020",0
New Caledonia,NCL,"Mar 30, 2020",0
New Zealand,NZL,"Dec 31, 2019",0
New Zealand,NZL,"Jan 1, 2020",0
New Zealand,NZL,"Jan 2, 2020",0
New Zealand,NZL,"Jan 3, 2020",0
New Zealand,NZL,"Jan 4, 2020",0
New Zealand,NZL,"Jan 5, 2020",0
New Zealand,NZL,"Jan 6, 2020",0
New Zealand,NZL,"Jan 7, 2020",0
New Zealand,NZL,"Jan 8, 2020",0
New Zealand,NZL,"Jan 9, 2020",0
New Zealand,NZL,"Jan 10, 2020",0
New Zealand,NZL,"Jan 11, 2020",0
New Zealand,NZL,"Jan 12, 2020",0
New Zealand,NZL,"Jan 13, 2020",0
New Zealand,NZL,"Jan 14, 2020",0
New Zealand,NZL,"Jan 15, 2020",0
New Zealand,NZL,"Jan 16, 2020",0
New Zealand,NZL,"Jan 17, 2020",0
New Zealand,NZL,"Jan 18, 2020",0
New Zealand,NZL,"Jan 19, 2020",0
New Zealand,NZL,"Jan 20, 2020",0
New Zealand,NZL,"Jan 21, 2020",0
New Zealand,NZL,"Jan 22, 2020",0
New Zealand,NZL,"Jan 23, 2020",0
New Zealand,NZL,"Jan 24, 2020",0
New Zealand,NZL,"Jan 25, 2020",0
New Zealand,NZL,"Jan 26, 2020",0
New Zealand,NZL,"Jan 27, 2020",0
New Zealand,NZL,"Jan 28, 2020",0
New Zealand,NZL,"Jan 29, 2020",0
New Zealand,NZL,"Jan 30, 2020",0
New Zealand,NZL,"Jan 31, 2020",0
New Zealand,NZL,"Feb 1, 2020",0
New Zealand,NZL,"Feb 2, 2020",0
New Zealand,NZL,"Feb 3, 2020",0
New Zealand,NZL,"Feb 4, 2020",0
New Zealand,NZL,"Feb 5, 2020",0
New Zealand,NZL,"Feb 6, 2020",0
New Zealand,NZL,"Feb 7, 2020",0
New Zealand,NZL,"Feb 8, 2020",0
New Zealand,NZL,"Feb 9, 2020",0
New Zealand,NZL,"Feb 10, 2020",0
New Zealand,NZL,"Feb 11, 2020",0
New Zealand,NZL,"Feb 12, 2020",0
New Zealand,NZL,"Feb 13, 2020",0
New Zealand,NZL,"Feb 14, 2020",0
New Zealand,NZL,"Feb 15, 2020",0
New Zealand,NZL,"Feb 16, 2020",0
New Zealand,NZL,"Feb 17, 2020",0
New Zealand,NZL,"Feb 18, 2020",0
New Zealand,NZL,"Feb 19, 2020",0
New Zealand,NZL,"Feb 20, 2020",0
New Zealand,NZL,"Feb 21, 2020",0
New Zealand,NZL,"Feb 22, 2020",0
New Zealand,NZL,"Feb 23, 2020",0
New Zealand,NZL,"Feb 24, 2020",0
New Zealand,NZL,"Feb 25, 2020",0
New Zealand,NZL,"Feb 26, 2020",0
New Zealand,NZL,"Feb 27, 2020",0
New Zealand,NZL,"Feb 28, 2020",1
New Zealand,NZL,"Feb 29, 2020",0
New Zealand,NZL,"Mar 1, 2020",0
New Zealand,NZL,"Mar 2, 2020",0
New Zealand,NZL,"Mar 4, 2020",1
New Zealand,NZL,"Mar 5, 2020",1
New Zealand,NZL,"Mar 6, 2020",1
New Zealand,NZL,"Mar 7, 2020",1
New Zealand,NZL,"Mar 14, 2020",1
New Zealand,NZL,"Mar 15, 2020",2
New Zealand,NZL,"Mar 18, 2020",12
New Zealand,NZL,"Mar 19, 2020",8
New Zealand,NZL,"Mar 20, 2020",11
New Zealand,NZL,"Mar 21, 2020",14
New Zealand,NZL,"Mar 22, 2020",13
New Zealand,NZL,"Mar 23, 2020",36
New Zealand,NZL,"Mar 24, 2020",40
New Zealand,NZL,"Mar 25, 2020",47
New Zealand,NZL,"Mar 26, 2020",73
New Zealand,NZL,"Mar 27, 2020",76
New Zealand,NZL,"Mar 28, 2020",78
New Zealand,NZL,"Mar 29, 2020",60
New Zealand,NZL,"Mar 30, 2020",76
Nicaragua,NIC,"Mar 19, 2020",1
Nicaragua,NIC,"Mar 20, 2020",0
Nicaragua,NIC,"Mar 21, 2020",0
Nicaragua,NIC,"Mar 22, 2020",0
Nicaragua,NIC,"Mar 23, 2020",1
Nicaragua,NIC,"Mar 24, 2020",0
Nicaragua,NIC,"Mar 25, 2020",0
Nicaragua,NIC,"Mar 26, 2020",0
Nicaragua,NIC,"Mar 27, 2020",0
Nicaragua,NIC,"Mar 28, 2020",0
Nicaragua,NIC,"Mar 29, 2020",1
Nicaragua,NIC,"Mar 30, 2020",0
Niger,NER,"Mar 21, 2020",1
Niger,NER,"Mar 22, 2020",0
Niger,NER,"Mar 23, 2020",0
Niger,NER,"Mar 24, 2020",1
Niger,NER,"Mar 25, 2020",5
Niger,NER,"Mar 26, 2020",0
Niger,NER,"Mar 27, 2020",3
Niger,NER,"Mar 28, 2020",0
Niger,NER,"Mar 29, 2020",0
Niger,NER,"Mar 30, 2020",0
Nigeria,NGA,"Dec 31, 2019",0
Nigeria,NGA,"Jan 1, 2020",0
Nigeria,NGA,"Jan 2, 2020",0
Nigeria,NGA,"Jan 3, 2020",0
Nigeria,NGA,"Jan 4, 2020",0
Nigeria,NGA,"Jan 5, 2020",0
Nigeria,NGA,"Jan 6, 2020",0
Nigeria,NGA,"Jan 7, 2020",0
Nigeria,NGA,"Jan 8, 2020",0
Nigeria,NGA,"Jan 9, 2020",0
Nigeria,NGA,"Jan 10, 2020",0
Nigeria,NGA,"Jan 11, 2020",0
Nigeria,NGA,"Jan 12, 2020",0
Nigeria,NGA,"Jan 13, 2020",0
Nigeria,NGA,"Jan 14, 2020",0
Nigeria,NGA,"Jan 15, 2020",0
Nigeria,NGA,"Jan 16, 2020",0
Nigeria,NGA,"Jan 17, 2020",0
Nigeria,NGA,"Jan 18, 2020",0
Nigeria,NGA,"Jan 19, 2020",0
Nigeria,NGA,"Jan 20, 2020",0
Nigeria,NGA,"Jan 21, 2020",0
Nigeria,NGA,"Jan 22, 2020",0
Nigeria,NGA,"Jan 23, 2020",0
Nigeria,NGA,"Jan 24, 2020",0
Nigeria,NGA,"Jan 25, 2020",0
Nigeria,NGA,"Jan 26, 2020",0
Nigeria,NGA,"Jan 27, 2020",0
Nigeria,NGA,"Jan 28, 2020",0
Nigeria,NGA,"Jan 29, 2020",0
Nigeria,NGA,"Jan 30, 2020",0
Nigeria,NGA,"Jan 31, 2020",0
Nigeria,NGA,"Feb 1, 2020",0
Nigeria,NGA,"Feb 2, 2020",0
Nigeria,NGA,"Feb 3, 2020",0
Nigeria,NGA,"Feb 4, 2020",0
Nigeria,NGA,"Feb 5, 2020",0
Nigeria,NGA,"Feb 6, 2020",0
